show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s9032,TV Show,Sideways,Louis Mandylor,"Patricia Kalember, David Charvet, Christopher Atkins, Garwin Sanford, Stephen E. Miller, Gary Graham",,"July 12, 2021",1957.0,16,43 min,"Action, Fantasy, Science Fiction","The story of the early days of California wine making featuring the now infamous, blind Paris wine tasting of 1976 that has come to be known as ""Judgment of Paris""."
s4941,Movie,Christmas With The Karountzoses,Siddharth Vasani,"Lafayette Cabell, Tondalia Williams, Aleesha Wright, Tonya Barnes, Gurnie Leary Jr.","United States, Switzerland","June 3, 2021",1948.0,R,175 min,,"After Chastity is found, the women of Venom studios must put life back together and keep the studios running. While they attempt to keep the business running smoothly, the women discover a new threat in the form of a potential friend. Now they have to find out what really happened to Famous and find a way to keep Venom studios afloat."
s8779,TV Show,Stickin' Around,Joseph C Tury,"Rachel Brosnahan, Olympia Dukakis, Mary Beth Hurt, Macy Gray, Aidan Quinn, M. Emmet Walsh",Mexico,"June 24, 2021",1978.0,PG-13,135 min,,"The Big Sleep play the Insound party - complete with beach balls, cheap beer, and good instrumental music."
s1784,Movie,The Pagan King,Justin Lin,"Patrick Brammall, Harriet Dyer, Abbey Lee","United States, United Arab Emirates","September 12, 2021",1945.0,R,106 min,"Suspense, Western","When the 2001 season began, many expected the Los Angeles Lakers to repeat as NBA Champions. But few could have predicted just how arduous their road would be. The Lakers struggled through a turbulent regular season, but in the playoffs they recaptured their championship for and defeated the Philadelphia 76ers in the 2001 NBA Finals."
s7740,TV Show,Lorena,,"DMX, Wes Brown, Louis Herthum",Italy,"June 12, 2021",,NR,12 min,Special Interest,"Tom the Tow Truck, the famous truck of Car City, is also fond of painting ! Tom welcomes his truck friends into his brand new Paint Shop and transforms them into their favorite character. Tom The Tow Truck can paint anything that comes from his friends' imagination. Welcome to Tom's Paint Shop !"
s7337,Movie,Orlando,Tester,"Trevor Nagle, Jeffrey Alan Foster, Kenny Beers, Jared Anderson, Josiah Frampton, Derek Crowe, Vint Carmona, Bryan Wilks",Netherlands,"July 17, 2021",1949.0,PG-13,,"Action, Comedy, Science Fiction","A true-crime thriller about Albert De Salvo, a wise-cracking criminal who falsely claims to be the Boston strangler. Guided by his manipulative cell mate, Albert devises a plan to gain all of the notoriety from the killings, plus the reward money. Meanwhile, Detective John Marsden follows the trail of blood and seeks out the truth - certain that the murders were not committed by just one man.c"
s1271,Movie,American Animals,Nandha kishor,Pam Rosewell Moore,,"August 17, 2021",1936.0,PG-13,14 min,"Documentary, Horror, Special Interest",After Melanie goes home from the pub with a handsome stranger (Sam Neill) she realizes she's been kidnapped.
s3688,Movie,The Handmaiden,Madhumita,,,"August 18, 2021",1998.0,7+,76 min,"Action, Drama, Military and War",A schoolteacher teams up with with a priest to stop a town being overrun by vampires.
s6636,TV Show,Hood,Beeban Kidron,"Leah Henoch, Tess Paras, Hillary Anne Matthews, Alexander Chard, Avi Rothman, Brandon Kyle Goodman, Marc Underhill, Patty Guggenheim, Robert Belushi, Joslyn Jensen, Matt Kane, Sydney Cheri, Weston Nathanson, Louisa Abernathy, Blaise Miller, Bárbara Lombardo, Myrna Velasco, Henry Esteve, Erick Lopez","India, Denmark","August 16, 2021",1922.0,NOT_RATE,481 min,"Comedy, Documentary, Special Interest","After the loss of their father, two estranged sisters reunite with their mother at their enchanting family lake house and find that the secret to overcoming tragedy and rebuilding hope lies in their ability to look deeper at themselves."
s9411,Movie,Memories of Reality,Jeethu Joseph,"Tom Cavanagh, Currie Graham, Amy Davidson, Sharon Lawrence","United Kingdom, India","June 26, 2021",1934.0,R,27 min,"Arthouse, Comedy, Horror","Follow 4 families raising children diagnosed with Bipolar Disorder - a single mother whose son Chase has been hospitalized 6 times; a grandmother raising 4 kids diagnosed with Bipolar Disorder, a little girl, Samantha, who was diagnosed at age 3, and Kelsey, a courageous pre-teen who heroically manages her moods, even as she faces the intensifying social pressures in school."
s5874,Movie,Necessary Roughness,Los Angeles Barea,"Kanan Gill, Kenneth Sebastian","France, Belgium","October 1, 2021",1921.0,,63 min,"Special Interest, Suspense",Nikhil is grief-stricken when his girlfriend Tara dies in an accident shortly after a fight. Things take a turn when he is granted one chance to undo his wrongs and relive the day before he loses her again.
s4982,Movie,Legend of Bruce Lee,Jofin T. Chacko,,"Denmark, Sweden, United States","September 30, 2021",1980.0,UNRATED,105 min,"Comedy, International","'F2 Kicks Off' is the F2's journey through their city, their home and the place where everything for them began. In their first television series, Billy Wingrove and Jeremy Lynch journey across London, pulling off unbelievable feats of skill and breathtaking stunts astonishing everyone they meet, whether international footballers, chart topping musicians, or the everyday people of London."
s2322,Movie,Kin Dread,Andre Hopson,"Dennis Quaid, Giovanni Ribisi, Tyrese Gibson, Miranda Otto, Hugh Laurie","United States, China","June 12, 2021",1974.0,TV-Y7,169 min,"Arthouse, Horror, Science Fiction","Join David Ahearn and Adi Bachan for Season 2 of Yes & Yoga as they explore the benefits of having a daily yoga and meditation practice. If you are looking to deepen your practice and activating your highest potential, you won't want to miss Season 2 of Yes & Yoga. Transformation awaits you."
s4567,TV Show,,Uli Edel,Richard Wilson,"Italy, Canada","May 19, 2021",1991.0,TV-G,3 Seasons,"Action, Military and War, Western","A veteran, Lucas Doolin (Robert Mitchum), comes home from the Korean War to the mountains and takes over the family moonshining business. He must battle big-city gangsters who are trying to take over the business & the law, headed by Troy Barret (Gene Barry) who are trying to put him in prison. A Film-Noir spectacular southern cult classic, filled with hot rods & vintage cars. Action-packed!"
s9598,TV Show,"Eriko, Pretended",Steve Asquith,"Ernie Hudson, Nia Long, Tony Todd, Donnie Wahlberg, Shemar Moore, Terrence Howard","Italy, Spain","October 5, 2021",2016.0,ALL_AGES,123 min,"Drama, Music Videos and Concerts",Nine vacationing twenty-somethings are hunted by an ax-wielding local legend.
s8330,TV Show,Little Baby Bum - We Love Animals and Our Environment & More Nursery Rhymes for Kids,Joel Gilbert,"John Ritter, Vincent Gardenia, Alyson Reed, Joel Brooks",Belgium,"June 11, 2021",1955.0,16+,5 min,"Action, International","Fatima is a modern muslim girl raised in a family of mixed-cultures and mixed messages about what her role in the world is. After being drawn into the empowering world of sexy cabaret, she unleashes her brave and confident Burlesque persona - ""Babylon"". Fatima must now try to reconcile her old self with her new found identity."
s4919,TV Show,Badrinath Ki Dulhania,20th_century_fox,"Roberta Colindrez, Zachary Spicer, John Ortiz, Judith Light","United Kingdom, Canada, United States","April 13, 2021",1996.0,ALL,152 min,"Action, Arthouse, Arts, Entertainment, and Culture","A reputed cop from Tamil Nadu takes charge in Andhra Pradesh to solve the mysterious murder of a top police officer, and takes on local thugs and criminals during the course of his mission."
s7991,Movie,Rip the Falcon,Laetitia Colombani,"Shanley Caswell, Jeff Dye, Rome Flynn, Marc Gordon, Alexis Iacono, John Lerardi, Afton Jillian, Brooke Lewis, Jermaine Alverez Martin, Drew McAnany, Amy Paffrath, Ashley Platz, Matt Schulte, Rebecca Vinargo, Bo Youngblood",Egypt,"June 29, 2021",1938.0,16+,,"Arts, Entertainment, and Culture, Fantasy, Science Fiction","In Lil Rel Howery's first hour-long special, he talks about everything from his upbringing to raising his own children to getting roasted by teenagers on public transportation, all with his signature high-energy delivery. A natural performer, Lil Rel proves that he can hold his own when it comes to all the relevant issues."
s4533,TV Show,Salmonberries,"Rehmat Rayatt, Leva Kwestany","Taylor Tunes, Kyle English, William Poole, Sophie Giberson, Nick Champa, Abby Jacoby-Thompson, Gabriel Behrmann, John Branch, Kyle Stoltz, Laura Welsh, John K. Duddy, Sydney Langford",Canada,"September 29, 2021",2013.0,TV-G,94 min,"Science Fiction, Suspense","Putham Pudhu Kaalai is an anthology that brings together 5 of the most celebrated directors in Tamil cinema – Sudha Kongara, Gautham Menon, Suhasini Mani Ratnam, Rajiv Menon, and Karthik Subbaraj, featuring stories of love, new beginnings, second chances, and a glimmer of hope – set and filmed in the times of the COVID-19 lockdown."
,Movie,College,Tristan Dubois,"Huge Bonneville, Michelle Dockery, Maggie Smith, Jim Carter, Robert James-Collier, Dan Stevens, Elizabeth McGovern","United States, Belgium, Denmark, France","July 24, 2021",1922.0,TV-14,46 min,"Comedy, Horror, Young Adult Audience","Benedict Cumberbatch (DOCTOR STRANGE) and Rachel Brosnahan (“The Marvelous Mrs. Maisel”) star in this true-life Cold War spy thriller about British businessman Greville Wynne, who must form an alliance with a Soviet spy to prevent a nuclear confrontation."
s1889,Movie,Hattie,K. Ravi Shankar,"Erik Bloomquist, Maggie McMeans, Ehad Berisha, Peyton Michelle Edwards","United States, Sweden, Norway","June 29, 2021",1975.0,PG,36 min,"Comedy, International",A writer is framed for murder while investigating his brother's death.
s3440,Movie,God Raiga Vs King Ohga,Blair Treu,Priyanka Vishu,,"October 8, 2021",1956.0,TV-Y,67 min,,"Hosted by Yul Kwon, takes viewers on a four-hour journey high above the American landscape to reveal the country as never seen before."
,TV Show,Where Love Found Me,Isaac Ezban,,"Denmark, Sweden, United States","May 1, 2021",1988.0,TV-G,125 min,"Arts, Entertainment, and Culture, Comedy, Documentary","This true story begins with two nurses, Renee LeMaire and Augusta Chiwy, as they treat patients in the Bastogne aid station. Renee was killed on Christmas Eve and became famous as ""The Angel of Bastogne."" Augusta's story was lost to history for sixty-five years. Augusta Chiwy's story is one of great courage and heroism in the face of racial discrimination."
s5238,TV Show,Foresighted Liu Bo Wen,Gianni Di Gregorio,"Lee Partridge, Mickey Rourke, Bai Ling, Joaquim De Almeida, Vladimir Kulich, Mark Arron","Germany, Austria, United States","July 12, 2021",1945.0,PG,68 min,"Anime, Drama",Emotional powerhouse stars Tom Hanks and Denzel Washington as competing lawyers who sue a prestigious law firm for AIDS discrimination.
s8705,,Is there anybody there?,Wells Root,PEGGY OVIRE,,"May 24, 2021",,16+,,,"When a mad bomber (Dennis Hopper) descends on San Francisco, it's up to two men to uncover his plot and find the massive bomb hidden somewhere in the city."
s337,Movie,Chinese Speaking Vampires,Tor Ramsey,"Tom Kenny, Bill Fagerbakke, Rodger Bumpass","United Kingdom, France","August 15, 2021",2021.0,NC-17,105 min,"Anime, Drama, International",
s2052,Movie,Slackers,Michael Andres,"Krishna, Ma Ka Pa Anand, Monal Gajjar, Niharika Kareer, Jayaprakash, Kovai Sarala, Thambi Ramaiah, Santhanam","Italy, Spain","May 22, 2021",1941.0,AGES_16_,100 min,"Action, Adventure, Faith and Spirituality","Meet Joey and his mom on advenures where they explore common words and objects that can be found in your home, backyard and more!"
s8126,TV Show,Charlene,Shola Lynch,"Pilou Asbæk, Tuva Novotny, Søren Malling, Dar Salim, Dulfi Al-Jabouri",Italy,"May 11, 2021",1993.0,PG-13,550 min,"Action, Military and War, Suspense",An ordinary Soviet citizen accidentally intervenes into a huge operation of international criminal group that trades illegally obtained jewelry.
s7415,Movie,She's Not Our Sister,Stephen Poliakoff,"Han Dong, Jiang Kaitong",New Zealand,"April 26, 2021",2016.0,16,19 Seasons,"Adventure, Sports",Two sisters discover a dark secret while making a documentary about mediums for a college final.
s2231,TV Show,Antony Firingee,Veerangan K,"Howard Coburn, Michelle Rank, Dale Caughel, Steve Pritchard","Denmark, France","June 18, 2021",,16+,190 min,"Arthouse, Horror, Romance","Mixed Up, examines causal factors that make up romantic interracial relationships. The story reveals the deep hostility of a white American Professor's wife to their two daughters' boyfriends, one a Hindu Indian medical doctor and the other, an Iranian."
s5234,Movie,Man Beast,Will Zens,"Dan Gellert, Elizabeth LaPrelle, Ma Crow, Asa Nelson, Hazel Pasley, Jonathan Bradshaw, Warren Waldron, Amy Cogan Clay, Judy Waldron, Trevor McKenzie, Mike Oberst, Ed Pilkington, Chuck Blackburn",South Africa,"May 13, 2021",2003.0,7+,118 min,"Anime, Drama","Two army officers, Kamal and Rakesh, are lookalikes. Rakesh plans to kill Kamal and woo his beautiful wife Archana. However, things don't go as planned."
s1851,Movie,Requiem From the Darkness (English Dub),Enzo Castellari,,"United Kingdom, Canada, United States","September 18, 2021",2004.0,TV-Y7,90 min,"Documentary, Music Videos and Concerts, Special Interest","George Washington is central to understanding America's founding. He was the crucial ﬁgure in winning the American Revolution, in creating the Constitution, and in establishing the precedents for effective self-government as our ﬁrst president."
s805,TV Show,Nighttime Nature Sounds for Sleep 9 Hours,Paul Leyden,"Zeng Shunxi, Chen Yuqi",,"April 4, 2021",1967.0,TV-NR,104 min,"Action, Comedy, Military and War","Mr. Church tells the story of a unique friendship that develops when a little girl and her dying mother retain the services of a talented cook - Henry Joseph Church. What begins as a six-month arrangement instead spans fifteen years, and creates a family bond that lasts forever."
