show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s2127,Movie,2019 AVP Hermosa Beach Open - Day 2,Todd Kessler,"Robert Conrad, Erin Gray, Red West, Daphne Reid, David Raynr, Ricky Paull Goldin, Alex Paez, Radames Torres, Louis Carello, Dean Hill, Ed O'Bradovich, Joneal Joplin, Howard A. Peters III, Calvin Bradford, Jos? 'Little Man' Navarro, Daniel Brown, Manuel Ortiz, Doug 'Too Tall' Brown, Kelin Owens, Terry Brown, Arnold Palmer, Stracotta Busby, Nathaniel Partee, Kenneth M. Clay, Philip Perry, Jeff Diaz, Steven Plumly, Harold Earnest, Mark Pruett, Glenn Fasig, Curtis Rimsky, Bernard Gales, Luis Rivera, Vincent Garcia, Fred Rodgers, Rodney George, William Rogers, Edward S. Hatcher, Jacob Santana, Dennis Ligon, Oscar Santillanes, Ricky Lyda, Melvin 'Lamont' Washington, Anthony Massie, James Shoulders, David 'Mad Dog' McCall, James Tate, Muriel Back, Richard Marx, Ron Botz, Guy Massey, Kelly Keefe, James D. O'Reilly, Jim Keith, Ron Parady, Bonnie Sullivan, Paul Swearingen","Brazil, United States, India","July 1, 2021",1992.0,TV-MA,18 min,,"When a famous model returns to her small town just before the holidays, she reconnects with her childhood pal who now has a young daughter and a farm. Sparks soon fly between the two and she begins to learn that true love and beauty come from within. The town is in danger of losing their beloved Santaland festival, though they'll discover that miracles can happen with determination and faith."
s8160,,Deceitful Passions,Dharani Dharan,"Gay Walley, Craig Braun, Sally Engel, George Sibley, Steve Starr",Italy,"May 18, 2021",1960.0,NC-17,72 min,"International, Suspense","Little Baby Bum is a fun, educational children's nursery rhyme channel watched globally by kids. Learn colors, shapes, numbers with some of our most well-loved characters! Sing along to some of the most classic nursery rhymes. This collection includes Halloween Baby Shark, Peekaboo, Bedtime Song, Name Song, and much more!"
s5556,TV Show,Gajakesari,Jonathan Singer-Vine,"Pawan Kalyan, Prakash Raj, Shruti Haasan, Nivetha Thomas, Anjali, Ananya Nagalla",New Zealand,"September 17, 2021",1978.0,13+,27 min,"Arthouse, Documentary, Special Interest","When a crime reporters daughter goes missing and the police reach a dead end, he resorts to using lucid dreams to track her down with the help of his wife, a scientist."
s5816,TV Show,Oven,Utsav Mukherjee,"Al Gore, Billy West","Kosovo, Albania, United States, Georgia","June 11, 2021",1955.0,TV-Y7,50 min,"Action, Western","Audrey Arckles is new in town...Little does she know that excitement is just around the corner... Join her and some ""MAGIcal"" friends as she starts her first adventure!"
s7535,Movie,Off The Lip,Girish Mohite,Eddie Pence,United States,"October 7, 2021",2000.0,AGES_16_,7 Seasons,Talk Show and Variety,"In order to cheer up recently divorced Chloe, her best friend, Sam gives her a giant teddy bear. As Chloe confides in Bearry, people close to her die. Is Chloe killing them, is it her stalker, or could it be Bearry?"
s5526,TV Show,Mother in Law,Matt Tauber,"Larry Humphrey, Eric Roberts, Noel G, Tricia Pyle, Eliza Roberts, Melody Parra","United States, Japan, Singapore, South Korea","August 18, 2021",2014.0,TV-G,141 min,"Arts, Entertainment, and Culture, Comedy, LGBTQ",A reality TV director copes with a spoiled celebutante and a show gone haywire when a masked killer starts bumping off the crew in this slasher-movie satire.
s3104,Movie,,David Koepp,"Varun Dhawan, Shraddha Kapoor, Prabhu Deva, Nora Fatehi","Denmark, Sweden, United States","May 22, 2021",1980.0,TV-Y7,61 min,"Action, Drama, Suspense","Artist, activist and director Ai Weiwei captures the global refugee crisis - the greatest human displacement since World War II - I in this breathtakingly epic film journey HUMAN FLOW."
s2509,TV Show,DON'T FORGET YOU'RE GOING TO DIE,Phil Rosen,"Karisma Kapoor, Harish, Paresh Rawal, Asrani, Dalip Tahil, Rama Vij, Shafi Inamdar, Bharat Bhushan, Anjana Mumtaz, J.D. Chakravarthy, Harish Patel, Narsing Yadav, Ali","United States, India","May 29, 2021",1972.0,UNRATED,541 min,"Action, Drama, Fantasy","Laugh and Learn along with Steve and Maggie! Maggie plays silly tricks on Steve while teaching him about different food, jobs, and sea animals! Your child is sure to be engaged and entertained while laughing, learning, and singing with Steve and Maggie in this series."
s9437,TV Show,Baby U Series,Mohan Raja,"Niv Dayan, Sarah Lærke","United States, Austria","March 30, 2021",1923.0,7+,118 min,"Arts, Entertainment, and Culture, International","After being denied an American visa, a Bolivian professor becomes involved in a web of criminal activities, holds-up the American consulate and falls for a beautiful prostitute from the Bolivian lowlands."
s1486,Movie,Slaying the Dragon: Reloaded,Satish Randive,"James Dunn, Jean Parker, Martin Spellman, Selmer Jackson, Dave O'Brien, Charles King","Chile, Argentina, United States","September 14, 2021",1938.0,NC-17,1 min,"Horror, Romance, Suspense","The story of a writer of renown, lying injured on the slope of Africa's famous mountain, coming to the end of his life in Africa and looking back to decide if his past had any meaning."
s7552,Movie,Butchers,Terence Fisher,"Alyssa, Jacinta, Jackson, Rachel","United States, Germany, Brazil, Italy","June 18, 2021",2007.0,G,18 min,"Action, Suspense","A decade after the original massacre, another man obsessed over his machine ends with several murders and possession."
s8086,TV Show,GOD & SPIES,Jonathan Kaplan,"Moises Arias, Jean-Claude Van Damme, Kat Foster, Phylicia Rashad",Mexico,"July 16, 2021",1952.0,R,164 min,"Drama, Science Fiction, Special Interest","Craig Shoemaker makes the transition from manhood to parenthood in his latest one-hour comedy special, Daditude."
s5851,Movie,Mcgraw Ave,Rick Rosenthal,Bill Hicks,"United States, Germany, Italy","September 11, 2021",2000.0,TV-MA,81 min,"Fantasy, Kids, Suspense","Terror at Bigfoot Pond tells the story of a diverse cast of seven college students, three of them couples, who go camping just after their first year at college lets out. Throughout the long night, they are killed off one at a time by Bigfoot, until only one, Kelly, remains."
s6850,Movie,The Night Watch,"Daniel Nunez, Lazaro Nunez","Nicole Henderson, Mike Cannz, Daryl Makrs, Tina Trineer, Maria Jimena Osorio, Simon Pelletier","United States, Ireland","September 26, 2021",1991.0,ALL_AGES,116 min,"Comedy, Drama, Kids","When Sajjal comes of age, her guardian Appakaka finds a suitable partner for her in Jayant, a young lawyer. The cunning village chief Ramrao tries to oppose this union, and poisons Jayant when everything else fails. Now its upto Sajjal and her trusted canine companion Bhalu, to save the day."
s1013,Movie,Bottom Feeders,Jeff Pearson,"Srikanth, Poonam Kaur, Krishna Bhagavaan, Pradeep Rawat, Brahmanandam, Venu Madhav, Ali, Shafi",United Kingdom,"May 29, 2021",1979.0,TV-Y,132 min,"Arts, Entertainment, and Culture","Based on Daniel Defoe's immortal classic, Robinson Crusoe, a 17th century man survives a shipwreck and then must carve out a life for himself on a deserted island."
s7957,TV Show,Timbertown,Andrew V. McLaglen,"Sanjeev Bhaskar, Steve Morphew, Kate Magowan",Spain,"August 27, 2021",1937.0,16,96 min,"Comedy, Drama, Military and War","During a burglary Harry, a charming house thief, meets Daisy and saves her from herself, sending them into a journey of self discovery and love."
s8831,TV Show,Sabretooth,"Rehmat Rayatt, Leva Kwestany","Scott Glenn, Shawn Hatosy, Cary-Hiroyuki Tagawa, Erin Cottrell, Carol Dupuy, Joe Chrest, Michael Arata, Louis Dupuy","Iran, France","September 11, 2021",2005.0,TV-14,137 min,"Action, Comedy, Science Fiction","Saddle up your horses and join sibling duo, Luke and Lucy as they unravel the mysterious shrinking of the world's population. With the help of their family and friends these unlikely heroes ride off to the Wild West on an adventure of a lifetime to save the world."
s7717,,Matt Besser: Pot Humor,T.Akash,"Robert Ginty, Belinda Mayne, Fred Williamson",Malaysia,"October 7, 2021",1959.0,TV-14,160 min,"Special Interest, Western","Swargakkunnile Kuriakose is an Indian Malayalam-language psycho suspense thriller film, story of Kuriakose, born in the village of Swargakunnu.Being a single son, he grew up as a coward, afraid of the dark and death. The story narrates the mental instability of Kuriakose and his transformation through an unexpected event in his life."
s337,Movie,Sitting on the Moon,Yuvaraj Subramani,"Niv Dayan, Sarah Lærke","United States, Mexico","June 22, 2021",2001.0,TV-14,122 min,"Animation, Kids",Down and out private-eye Jimmy Baz reluctantly takes on a case to find a missing college student when the dead bodies of Muslim men start turning up leading him to believe he is now searching for a serial killer.
s8394,TV Show,Come Away Home,"D.J. Viola, Monte Hellman","Joey Dedio, Frankie Faison, Kelly McGillis, Franky G","United States, Japan","October 7, 2021",1964.0,UNRATED,181 min,"Action, Adventure, Suspense","After a lost fight, a fighter wants back in the ring, seeking revenge on the fighter who knocked him out. When he comes toe to toe with him, he'll make sure his fists do the talking."
s7303,Movie,The Dance,Thomas Freeman Jr,Johnny Houser,"United States, Portugal","June 21, 2021",1962.0,UNRATED,188 min,"Arts, Entertainment, and Culture, Drama, Young Adult Audience",After the death of her husband a mother and daughter's lives change for the worst as they struggle to make ends meet.
s3320,Movie,Jill Cunniff,"Adam Del Deo, James D. Stern","Kira Tozer, Jordan Waunch","United Kingdom, United States, India","April 30, 2021",2019.0,NOT_RATE,96 min,,A womanizer bets that he can get someone to accept his marriage proposal after dating him for just 30 days. What he doesn't know is that the woman he has targeted has some serious commitment issues.
s7450,Movie,Secret Voices,Jonathan Silvers,Jim Breuer,"United States, Japan, Singapore, South Korea","June 22, 2021",1967.0,18+,28 min,,A journalist knows more about a grisly murder than is good for her. All her evidence points toward a mysterious millionaire but no one will believe her.
s1081,TV Show,,Anoop Rangi,"Terence Hill, Clare Carey, Paul Sorvino, Maria P. Petruolo","United Kingdom, Canada, United States","July 27, 2021",2000.0,R,10 Seasons,"Animation, Comedy, Drama","Chronicling iconic gangster Al Capone and the emergence of The Chicago Outfit, this historical mafia docu-drama is about the rise and fall of America's most notorious mobster."
s5866,Movie,,Ravi Chopra,"Dominic Monaghan, Ksenia Solo, Jennette McCurdy, Nathan Parsons, Da'Vone McDonald, John Ross Bowie",Japan,"September 11, 2021",1950.0,TV-PG,479 min,"Action, Comedy, Romance","A series of in-depth reporting in pursuit of ""Japan's Heart"" by taking up themes ranging from sushi, sake, Japanese sword and other traditional cultural elements, to design, fashion and other items that add color to Japan of today, in 4K UHD. Featuring Jonathan Sherr and narration by Takako Tokiwa. Directed by Hiromi Kusaka, (C) TBS Vision Inc."
s2771,TV Show,Kaka Ji - Son of Royal Sardar,Auturo Gavino,"Courtney Ford, Shaun Benson, Andrew W. Walker, Rachel Wilson",Mexico,"September 26, 2021",1928.0,TV-PG,115 min,"Drama, Special Interest","When one of America's most promising young gymnasts, Samantha Wick, is cut from the Olympic team, she decides to follow her dreams of horseback riding by joining a girls horse camp. With financial troubles threatening to shut the camp down, Samantha uses her gymnastic prowess to start a horse-dancing team to raise money and save the camp!"
s7857,Movie,Rock N' Roll Christmas,Wayne Orr,Eddie Izzard,India,"April 4, 2021",1997.0,TV-MA,147 min,"Drama, Young Adult Audience","From an incredibly young age, Wolfgang Amadeus Mozart was able to compose and perform the most complex and marvelous pieces in history. This is his story of love and hardship, and his unique, unparalleled genius."
s615,TV Show,The Glass House,Shaji Kailas,"Glenn Salvage, Jas Steven Singh, Steve Dolton, Ryan Harvey","United States, United Arab Emirates","June 4, 2021",1982.0,16,167 min,"Drama, Suspense","Sane Man was Bill's first full-length comedy special, taped in 1989. This is the early years and the foundation of what would become his signature material and point of view. Funny and thought provoking, he attacks corporate America with venom, and almost screams at people to start thinking for themselves."
s3479,TV Show,Never Wave at a WAC,Test Director US,"Cal Jennings, Rich Swingle, AnnaBelle Collins, Denise Morris, Annalisa Johnson, Abigail Hovey, Spring Laree, J.K. Jackson, Scott Mullet, Grayson Van Cleave","United States, France","September 12, 2021",2009.0,R,480 min,"Anime, Comedy, Drama","No Greater Love explores a combat deployment through the eyes of an Army chaplain, as he and his men fight their way through a hellish tour in one of the most dangerous places in Afghanistan and then as they struggle to reintegrate home."
s1964,TV Show,Endless?,Robert Moore,"Lacey Schwartz, Peggy Schwartz, Robert Schwartz",Switzerland,"July 20, 2021",1949.0,PG-13,51 min,"Animation, Anime, Horror","John Warner is a rebel soldier who deserts his outfit on the eve of battle and goes over the border into Mexico to be with his girlfriend when she gives birth to their child. When he arrives Warner finds that his fiancée has died in childbirth and her father, played by Ernest Borgnine, lusts only to kill him."
